week,ac_week,season,ili,inf_A,inf_B,inf_all,inf_neg,inf_H3N2,inf_H1N1,inf_A_ns,num_spec,pn,pn_lb,pn_ub,pp,pp_lb,pp_ub,pA,pA_lb,pA_ub,pB,pB_lb,pB_ub,pH3,pH3_lb,pH3_ub,pH1,pH1_lb,pH1_ub
17/9/2018,1,1,134,232,8,240,1469,25,144,63,1709,0.859566998,0.841980928,0.875511658,0.140433002,0.124488342,0.158019072,0.135751902,0.120049889,0.153117107,0.0046811,0.002178217,0.009595543,0.020104051,0.013175434,0.028750093,0.116109318,0.100092513,0.131736478
12/8/2019,1,1,273,274,154,428,2350,33,4,237,2778,0.845932325,0.831844536,0.859051923,0.154067675,0.140948077,0.168155464,0.098632109,0.087921695,0.110468985,0.055435565,0.047357166,0.064767652,0.087762812,0.073348826,0.101401465,0.010518991,0.002681273,0.022063936
19/8/2019,1,1,242,338,138,476,2239,52,6,280,2715,0.824677716,0.809729036,0.838697122,0.175322284,0.161302878,0.190270964,0.124493554,0.112427088,0.13763684,0.050828729,0.043012962,0.059941956,0.111641458,0.096680127,0.12526181,0.01292266,0.004798741,0.02434211
26/8/2019,1,1,215,256,103,359,2247,18,9,229,2606,0.862240982,0.848275197,0.875124955,0.137759018,0.124875045,0.151724803,0.098234843,0.087210434,0.110461795,0.039524175,0.032521955,0.047916556,0.065398926,0.046993545,0.083605215,0.032562343,0.017389218,0.050879838
2/9/2019,1,1,225,182,112,294,2202,27,5,150,2496,0.882211538,0.868764685,0.894465145,0.117788462,0.105534855,0.131235315,0.072916667,0.063172578,0.083999043,0.044871795,0.037242893,0.053933817,0.061620609,0.049065378,0.07432669,0.011095668,0.003810954,0.022027555
9/9/2019,1,1,150,159,65,224,1882,23,1,135,2106,0.893637227,0.879495907,0.906319346,0.106362773,0.093680654,0.120504093,0.075498575,0.064751079,0.0878243,0.030864198,0.024079648,0.039411586,0.072013634,0.060480448,0.084692674,0.003095276,6.83981436528546e-05,0.011197474
16/9/2019,1,1,146,130,51,181,2011,7,1,122,2192,0.917427007,0.904919464,0.928445206,0.082572993,0.071554794,0.095080536,0.059306569,0.049958297,0.070232193,0.023266423,0.017542524,0.03071806,0.051792467,0.034311151,0.064673962,0.007201684,0.000113453,0.025343292
18/7/2011,1,1,194,57,19,76,0,15,42,0,693,0.89033189,0.864096421,0.912131288,0.10966811,0.087868712,0.135903579,0.082251082,0.063388379,0.105880596,0.027417027,0.017055501,0.043290444,0.021750558,0.012280122,0.032491871,0.0605069,0.04459922,0.081317049
25/7/2011,1,1,213,81,9,90,0,18,60,3,697,0.870875179,0.843160907,0.894407319,0.129124821,0.105592681,0.156839093,0.116212339,0.093845856,0.142912074,0.012912482,0.006314478,0.025284441,0.026988488,0.016528342,0.039769225,0.088667186,0.069463712,0.110652784
1/8/2011,1,1,210,66,25,91,0,17,49,0,747,0.878179384,0.852048818,0.900330492,0.121820616,0.099669508,0.147951182,0.088353414,0.069453363,0.111603038,0.033467202,0.022226269,0.049724865,0.022606158,0.013404637,0.035344054,0.065344217,0.048719423,0.084237058
8/8/2011,1,1,241,99,33,132,0,32,67,0,844,0.843601896,0.816918621,0.86709659,0.156398104,0.13290341,0.183081379,0.117298578,0.096761386,0.141397834,0.039099526,0.027478452,0.055083573,0.038283971,0.026232557,0.051564187,0.079303676,0.062780572,0.098240496
15/8/2011,1,1,259,81,26,107,0,22,58,1,903,0.881506091,0.858199453,0.90149607,0.118493909,0.09850393,0.141800547,0.089700997,0.072259773,0.110720951,0.028792913,0.019272254,0.042504649,0.024735632,0.015645592,0.036053756,0.064889739,0.048867063,0.080591091
16/7/2012,1,1,469,280,111,391,0,272,7,1,1294,0.697836167,0.671866998,0.722616136,0.302163833,0.277383864,0.328133002,0.216383308,0.19443351,0.240040901,0.085780526,0.071367503,0.102707436,0.211053421,0.187536309,0.233811679,0.005482161,0.00218499,0.009963534
23/7/2012,1,1,465,311,122,433,0,304,5,2,1208,0.641556291,0.613685064,0.668516358,0.358443709,0.331483642,0.386314936,0.257450331,0.233190519,0.283273637,0.100993377,0.084864273,0.119713484,0.253382111,0.228526152,0.27806944,0.004144864,0.001402598,0.008411137
30/7/2012,1,1,434,318,117,435,0,308,9,1,1309,0.667685256,0.641321509,0.693053022,0.332314744,0.306946978,0.358678491,0.242933537,0.220106926,0.26728922,0.089381207,0.074752358,0.106472175,0.236314444,0.213947274,0.258618147,0.006836038,0.00317632,0.01240347
6/8/2012,1,1,496,274,114,388,0,268,6,0,1232,0.685064935,0.658173119,0.710788279,0.314935065,0.289211721,0.341826881,0.222402597,0.199674533,0.246886509,0.092532468,0.077220711,0.11044059,0.21756688,0.197053494,0.239483545,0.004873341,0.001771996,0.009532784
10/8/2020,1,1,40,0,0,0,1687,0,0,0,1687,1,0.997167601,1,0,0,0.002832399,0,0,0.002832399,0,0,0.002832399,0,0,0,0,0,0
17/8/2020,1,1,47,0,0,0,1710,0,0,0,1710,1,0.997205611,1,0,0,0.002794389,0,0,0.002794389,0,0,0.002794389,0,0,0,0,0,0
24/8/2020,1,1,40,0,0,0,1406,0,0,0,1406,1,0.996603083,1,0,0,0.003396917,0,0,0.003396917,0,0,0.003396917,0,0,0,0,0,0
31/8/2020,1,1,39,0,0,0,1543,0,0,0,1543,1,0.996903931,1,0,0,0.003096069,0,0,0.003096069,0,0,0.003096069,0,0,0,0,0,0
7/9/2020,1,1,26,0,0,0,1346,0,0,0,1346,1,0.996452096,1,0,0,0.003547904,0,0,0.003547904,0,0,0.003547904,0,0,0,0,0,0
14/9/2020,1,1,39,0,0,0,1399,0,0,0,1399,1,0.996586133,1,0,0,0.003413867,0,0,0.003413867,0,0,0.003413867,0,0,0,0,0,0
13/8/2012,1,1,441,295,90,385,0,291,3,1,1168,0.670376712,0.642462644,0.697156039,0.329623288,0.302843961,0.357537356,0.252568493,0.228077149,0.278709877,0.077054795,0.062721744,0.094237963,0.249533987,0.227617911,0.275041133,0.002616532,0.000530521,0.006466363
15/7/2013,1,1,168,48,20,68,0,40,7,1,509,0.866404715,0.833022264,0.89411706,0.133595285,0.10588294,0.166977736,0.094302554,0.071007743,0.123907754,0.039292731,0.024800165,0.06107922,0.079925732,0.0591035,0.104762621,0.013978722,0.005804888,0.02590714
22/7/2013,1,1,166,37,8,45,0,28,8,1,516,0.912790698,0.884214025,0.935026542,0.087209302,0.064973458,0.115785975,0.071705426,0.051641845,0.09837069,0.015503876,0.007226601,0.031556449,0.05558714,0.037736505,0.077787499,0.015822533,0.006926209,0.027782076
29/7/2013,1,1,204,71,10,81,0,58,12,1,540,0.85,0.816421346,0.878483191,0.15,0.121516809,0.183578654,0.131481481,0.104729244,0.163607655,0.018518519,0.009437609,0.034930142,0.108799422,0.085172512,0.136718864,0.022774634,0.011374013,0.037155047
5/8/2013,1,1,181,87,17,104,0,65,21,1,573,0.818499127,0.783928231,0.848711315,0.181500873,0.151288685,0.216071769,0.151832461,0.123976369,0.184462604,0.029668412,0.017930579,0.048053096,0.114720505,0.088714663,0.141394939,0.037046169,0.0233348,0.054409074
12/8/2013,1,1,245,80,19,99,0,61,18,1,606,0.836633663,0.804215874,0.864692272,0.163366337,0.135307728,0.195784126,0.132013201,0.106616028,0.162187309,0.031353135,0.019514825,0.049437864,0.101498347,0.080159947,0.12555927,0.030047478,0.018201109,0.046711247
14/7/2014,1,1,158,172,12,184,0,33,131,8,665,0.723308271,0.68732206,0.756672841,0.276691729,0.243327159,0.31267794,0.258646617,0.226101762,0.294026273,0.018045113,0.009804474,0.032217621,0.052419048,0.036779735,0.071354857,0.206826578,0.177903579,0.240226967
21/7/2014,1,1,213,176,12,188,0,48,125,3,639,0.705790297,0.668508284,0.740558535,0.294209703,0.259441465,0.331491716,0.27543036,0.241465117,0.312139951,0.018779343,0.010204543,0.033516668,0.076533491,0.056963353,0.098316135,0.199242515,0.167875171,0.231133853
28/7/2014,1,1,306,204,13,217,0,82,110,12,725,0.700689655,0.665660065,0.733560091,0.299310345,0.266439909,0.334339935,0.28137931,0.249203664,0.315907895,0.017931034,0.009999075,0.031294564,0.119539064,0.098790358,0.144596582,0.16105762,0.133554024,0.188905097
4/8/2014,1,1,328,268,9,277,0,110,148,10,804,0.655472637,0.621322302,0.68811644,0.344527363,0.31188356,0.378677698,0.333333333,0.301005253,0.367276656,0.01119403,0.005472645,0.021941974,0.141697732,0.120003968,0.167763712,0.191420326,0.162426855,0.218971756
11/8/2014,1,1,381,237,31,268,0,81,136,20,899,0.70189099,0.670612234,0.731419837,0.29810901,0.268580163,0.329387766,0.263626251,0.235340048,0.293962663,0.034482759,0.023935192,0.049173572,0.098329132,0.078328871,0.119306137,0.16466724,0.142638159,0.193541258
23/3/2015,1,1,46,19,9,28,236,14,5,0,264,0.893939394,0.848835614,0.927177719,0.106060606,0.072822281,0.151164386,0.071969697,0.045054711,0.111889007,0.034090909,0.016726933,0.065916969,0.053072486,0.030742292,0.084055114,0.018699228,0.006186536,0.035882041
30/3/2015,1,1,48,32,5,37,267,29,2,1,304,0.878289474,0.834910659,0.91181077,0.121710526,0.08818923,0.165089341,0.105263158,0.0741626,0.146677332,0.016447368,0.006070722,0.040163219,0.098919888,0.067449443,0.133923583,0.006655257,0.000920972,0.019045575
6/4/2015,1,1,36,13,9,22,226,12,1,0,248,0.911290323,0.867013237,0.942321796,0.088709677,0.057678204,0.132986763,0.052419355,0.029384549,0.090064555,0.036290323,0.017812308,0.070077813,0.048131786,0.024216984,0.076149161,0.003913626,9.88943537748715e-05,0.014305983
13/4/2015,1,1,57,15,10,25,274,13,2,0,299,0.91638796,0.877561289,0.944099497,0.08361204,0.055900503,0.122438711,0.050167224,0.029360284,0.083132806,0.033444816,0.017084337,0.062568099,0.044522015,0.02428395,0.070009831,0.006753789,0.000897196,0.01963867
4/1/2021,1,1,15,0,0,0,2188,0,0,0,2188,1,0.997815003,1,0,0,0.002184997,0,0,0.002184997,0,0,0.002184997,0,0,0,0,0,0
11/1/2021,1,1,13,0,0,0,1686,0,0,0,1686,1,0.997165924,1,0,0,0.002834076,0,0,0.002834076,0,0,0.002834076,0,0,0,0,0,0
18/1/2021,1,1,5,0,0,0,1373,0,0,0,1373,1,0.996521669,1,0,0,0.003478331,0,0,0.003478331,0,0,0.003478331,0,0,0,0,0,0
25/1/2021,1,1,12,0,0,0,1416,0,0,0,1416,1,0.996627007,1,0,0,0.003372993,0,0,0.003372993,0,0,0.003372993,0,0,0,0,0,0
1/2/2021,1,1,20,0,0,0,1823,0,0,0,1823,1,0.997378455,1,0,0,0.002621545,0,0,0.002621545,0,0,0.002621545,0,0,0,0,0,0
8/2/2021,1,1,24,1,0,1,1605,0,0,1,1606,0.999377335,0.99596596,0.999967496,0.000622665,3.25040607316887e-05,0.00403404,0.000622665,3.25040607316887e-05,0.00403404,0,0,0.002974909,0.000345483,0,0.001677362,0.000297749,0,0.001786056
20/4/2015,1,1,62,28,11,39,291,22,6,0,330,0.881818182,0.84083249,0.913639808,0.118181818,0.086360192,0.15916751,0.084848485,0.058094837,0.121629029,0.033333333,0.017622317,0.060588896,0.06690912,0.042360465,0.096598239,0.017989269,0.006873861,0.035268161
27/4/2015,1,1,66,23,18,41,256,19,4,0,297,0.861952862,0.816221901,0.89804884,0.138047138,0.10195116,0.183778099,0.077441077,0.050787027,0.115471069,0.060606061,0.03735592,0.095754739,0.063836804,0.039570397,0.093206918,0.013445395,0.003870398,0.028919017
4/1/2016,1,1,21,27,0,27,253,16,11,0,280,0.903571429,0.861301835,0.934363862,0.096428571,0.065636138,0.138698165,0.096428571,0.065636138,0.138698165,0,0,0.016870455,0.05794055,0.0321741,0.08477882,0.038975864,0.01950007,0.063324329
11/1/2016,1,1,34,17,2,19,223,3,14,0,242,0.921487603,0.878218095,0.950802997,0.078512397,0.049197003,0.121781905,0.070247934,0.042706941,0.112056171,0.008264463,0.001432763,0.032757022,0.012278729,0.002446321,0.028427107,0.057391347,0.032425843,0.090613849
14/11/2016,1,1,50,22,4,26,724,13,0,9,748,0.965240642,0.948773297,0.976716177,0.034759358,0.023283823,0.051226703,0.029411765,0.018967661,0.044924437,0.005347594,0.001714424,0.014616503,0.029361854,0.019210596,0.041782037,0,0,0
21/11/2016,1,1,28,27,5,32,637,15,0,12,666,0.951951952,0.93209411,0.966390099,0.048048048,0.033609901,0.06790589,0.040540541,0.027393229,0.059217124,0.007507508,0.002767174,0.018489264,0.040366754,0.027172207,0.056058422,0,0,0
13/12/2021,1,1,10,0,0,0,2370,0,0,0,2370,1,0.997982522,1,0,0,0.002017478,0,0,0.002017478,0,0,0.002017478,0,0,0,0,0,0
20/12/2021,1,1,10,0,0,0,2853,0,0,0,2853,1,0.998323607,1,0,0,0.001676393,0,0,0.001676393,0,0,0.001676393,0,0,0,0,0,0
27/12/2021,1,1,1,0,0,0,3197,0,0,0,3196,1,0.998503302,1,0,0,0.001496698,0,0,0.001496698,0,0,0.001496698,0,0,0,0,0,0
3/1/2022,1,1,41,25,3,28,2978,6,13,6,3435,0.991848617,0.988072691,0.994473376,0.008151383,0.005526624,0.011927309,0.00727802,0.004817055,0.010895118,0.000873362,0.000225585,0.002779551,0.002247086,0.000898946,0.004413666,0.004974658,0.002791171,0.007785017
10/1/2022,1,1,15,24,2,26,2637,5,12,7,3097,0.991604779,0.987535975,0.994395449,0.008395221,0.005604551,0.012464025,0.007749435,0.005083346,0.011697681,0.000645786,0.000111864,0.002601101,0.002270243,0.000806611,0.00453246,0.005450207,0.003040618,0.008567026
17/1/2022,1,1,7,13,8,21,2619,5,3,5,2763,0.992399566,0.988190576,0.995166559,0.007600434,0.004833441,0.011809424,0.004705031,0.002618532,0.008260981,0.002895404,0.001346916,0.005942079,0.002965255,0.001084029,0.005347354,0.001794913,0.000439346,0.004011032
24/1/2022,1,1,8,7,15,22,2883,2,3,2,2836,0.992242595,0.988070529,0.995011777,0.007757405,0.004988223,0.011929471,0.002468265,0.001081996,0.005322456,0.00528914,0.003075071,0.008927289,0.000977737,0.000133987,0.002763346,0.001478213,0.000342864,0.003242837
31/1/2022,1,1,7,18,9,27,2824,7,4,7,2716,0.99005891,0.985357411,0.993308996,0.00994109,0.006691004,0.014642589,0.006627393,0.004053692,0.010676673,0.003313697,0.00161804,0.006525992,0.004238824,0.001971778,0.007225133,0.002420427,0.000635416,0.005074596
7/2/2022,1,1,7,41,24,65,2674,12,21,8,2515,0.97415507,0.966971881,0.979845982,0.02584493,0.020154018,0.033028119,0.016302187,0.011870628,0.022267684,0.009542744,0.006261157,0.014397057,0.005869269,0.003197027,0.009539069,0.010423762,0.006573865,0.014910254
12/12/2022,1,1,24,51,1,52,4341,15,4,32,5587,0.990692679,0.987714722,0.992972582,0.009307321,0.007027418,0.012285278,0.009128334,0.006872535,0.012082668,0.000178987,9.34321479833375e-06,0.001161684,0.007150531,0.004884743,0.00997532,0.001957321,0.000594493,0.004023077
19/12/2022,1,1,22,48,2,50,4316,13,7,28,5207,0.990397542,0.98725472,0.992791355,0.009602458,0.007208645,0.01274528,0.00921836,0.00687756,0.012309276,0.000384098,6.65320826889945e-05,0.001547933,0.006004571,0.003697095,0.008614429,0.003219316,0.001368615,0.005693568
26/12/2022,1,1,6,58,6,64,4008,5,5,48,5247,0.987802554,0.984348795,0.990519842,0.012197446,0.009480158,0.015651205,0.011053936,0.008477869,0.014369316,0.001143511,0.000464928,0.002622669,0.005513638,0.002323886,0.009064394,0.005557158,0.002297379,0.009285192
28/11/2016,1,1,38,12,8,20,613,8,1,3,627,0.968102073,0.950292717,0.979887852,0.031897927,0.020112148,0.049707283,0.019138756,0.010400414,0.03415223,0.012759171,0.005944673,0.026016524,0.01707508,0.008057741,0.027589963,0.002293224,6.00608627833787e-05,0.007424381
5/12/2016,1,1,37,13,6,19,582,6,0,7,601,0.968386023,0.950155351,0.980322102,0.031613977,0.019677898,0.049844649,0.021630616,0.012068822,0.037688025,0.009983361,0.004064676,0.022731292,0.021843312,0.012272581,0.035267656,0,0,0
12/12/2016,1,1,41,17,4,21,557,10,1,6,578,0.96366782,0.944069656,0.976804223,0.03633218,0.023195777,0.055930344,0.029411765,0.017774815,0.047641996,0.006920415,0.002219186,0.018881335,0.026793355,0.014439587,0.042535118,0.00245349,0.000104375,0.009232057
2/1/2017,1,1,24,30,6,36,521,23,2,5,362,0.900552486,0.863842194,0.928479471,0.099447514,0.071520529,0.136157806,0.082872928,0.057508907,0.117415707,0.016574586,0.006755287,0.037535576,0.076249924,0.0520316,0.105123005,0.006607089,0.000848269,0.018631055
2/1/2023,1,1,56,55,16,71,3378,6,13,36,4641,0.984701573,0.98062854,0.987948578,0.015298427,0.012051422,0.01937146,0.011850894,0.009022699,0.015514223,0.003447533,0.002041275,0.005726092,0.003717122,0.001536666,0.006689402,0.00810367,0.005048675,0.011267613
9/1/2023,1,1,57,59,6,65,3241,5,12,42,4348,0.985050598,0.980863289,0.98835448,0.014949402,0.01164552,0.019136711,0.013569457,0.010434135,0.017592027,0.001379945,0.000561078,0.003164321,0.003980039,0.001410225,0.007452402,0.009583593,0.005721582,0.013308245
16/1/2023,1,1,48,35,8,43,3021,5,3,27,3967,0.989160575,0.985287954,0.99205014,0.010839425,0.00794986,0.014712046,0.008822788,0.00624525,0.012391277,0.002016637,0.000937992,0.004141017,0.005590673,0.002467426,0.008899721,0.003292789,0.000821025,0.006727189
23/1/2023,1,1,54,32,16,48,3067,2,3,27,4011,0.988032909,0.984028556,0.991069098,0.011967091,0.008930902,0.015971444,0.00797806,0.00555356,0.01138611,0.00398903,0.002362078,0.006624078,0.003169171,0.000528961,0.006945763,0.004662372,0.001362294,0.008400088
30/1/2023,1,1,52,29,17,46,2832,7,4,18,3820,0.987958115,0.98382714,0.991071962,0.012041885,0.008928038,0.01617286,0.007591623,0.005183534,0.011035348,0.004450262,0.002679932,0.007276325,0.004800126,0.002527697,0.007623885,0.002724516,0.000872586,0.0053054
